名字:超能陆战队    分数:8.7    制片国家:美国    上映日期:2015-02-28    导演:唐·霍尔 / 克里斯·威廉姆斯    编剧:乔丹·罗伯茨 / 丹尼尔·吉尔森 / 罗伯特·L·贝尔德    主演:斯科特·安第斯 / 瑞恩·波特 / 丹尼尔·海尼 / T·J·米勒 / 杰米·钟 / 更多...    类型:/喜剧/动作/科幻/动画/冒险    评论数::773685    五星比例:46.9%    四星比例:41.6%    三星比例:10.7%    二星比例:0.6%    一星比例:0.1%    
名字:甜蜜蜜    分数:8.8    制片国家:中国香港    上映日期:1996-11-02    导演:陈可辛    编剧:岸西    主演:黎明 / 张曼玉 / 杨恭如 / 曾志伟 / 杜可风 / 更多...    类型:/剧情/爱情    评论数::402248    五星比例:52.2%    四星比例:38.7%    三星比例:8.6%    二星比例:0.5%    一星比例:0.1%    
名字:萤火之森    分数:8.9    制片国家:日本    上映日期:2011-09-17    导演:大森贵弘    编剧:绿川幸    主演:佐仓绫音 / 内山昂辉 / 辻亲八 / 山本兼平 / 后藤弘树 / 更多...    类型:/剧情/爱情/动画/奇幻    评论数::391950    五星比例:54.8%    四星比例:34.7%    三星比例:9.6%    二星比例:0.8%    一星比例:0.2%    
名字:功夫    分数:8.6    制片国家:中国大陆 / 中国香港    上映日期:2004-12-23    导演:周星驰    编剧:曾瑾昌 / 陈文强 / 周星驰 / 霍昕    主演:周星驰 / 元秋 / 元华 / 黄圣依 / 梁小龙 / 更多...    类型:/喜剧/动作/犯罪/奇幻    评论数::762063    五星比例:47.8%    四星比例:37.7%    三星比例:13.2%    二星比例:1.1%    一星比例:0.2%    
名字:玛丽和马克思    分数:8.9    制片国家:澳大利亚    上映日期:2009-01-15    导演:亚当·艾略特    编剧:亚当·艾略特    主演:托妮·科莱特 / 菲利普·塞默·霍夫曼 / 巴瑞·哈姆弗莱斯 / 艾瑞克·巴纳 / 贝塔尼·维特莫尔 / 更多...    类型:/剧情/喜剧/动画    评论数::350953    五星比例:56.8%    四星比例:33.9%    三星比例:8.4%    二星比例:0.8%    一星比例:0.2%    
名字:借东西的小人阿莉埃蒂    分数:8.8    制片国家:日本    上映日期:2010-07-17    导演:米林宏昌    编剧:宫崎骏 / 丹羽圭子 / 玛丽·诺顿    主演:志田未来 / 神木隆之介 / 树木希林 / 三浦友和 / 大竹忍 / 更多...    类型:/动画/奇幻/冒险    评论数::421139    五星比例:51.3%    四星比例:39.4%    三星比例:8.8%    二星比例:0.4%    一星比例:0.1%    
名字:人生果实    分数:9.5    制片国家:日本    上映日期:2017-01-02    导演:伏原健之    编剧:津端修一 / 津端英子 / 树木希林    类型:/纪录片    评论数::117836    五星比例:79.0%    四星比例:18.2%    三星比例:2.5%    二星比例:0.2%    一星比例:0.1%    
名字:驯龙高手    分数:8.7    制片国家:美国    上映日期:2010-05-14    导演:迪恩·德布洛斯 / 克里斯·桑德斯    编剧:威廉姆·戴维斯 / 迪恩·德布洛斯 / 克里斯·桑德斯 / 葛蕾熙达·柯维尔    主演:杰伊·巴鲁切尔 / 杰拉德·巴特勒 / 克雷格·费格森 / 亚美莉卡·费雷拉 / 乔纳·希尔 / 更多...    类型:/动画/奇幻/冒险    评论数::592192    五星比例:47.4%    四星比例:42.1%    三星比例:10.0%    二星比例:0.4%    一星比例:0.1%    
名字:爱在日落黄昏时    分数:8.8    制片国家:美国 / 法国    上映日期:2004-02-10    导演:理查德·林克莱特    编剧:理查德·林克莱特 / 朱莉·德尔佩 / 伊桑·霍克 / 金·克里桑    主演:伊桑·霍克 / 朱莉·德尔佩 / 弗农·多布切夫 / 路易丝·勒莫瓦纳·托雷斯 / 罗多尔·保利 / 更多...    类型:/剧情/爱情    评论数::394250    五星比例:54.2%    四星比例:35.1%    三星比例:9.6%    二星比例:0.9%    一星比例:0.3%    
名字:告白    分数:8.7    制片国家:日本    上映日期:2010-06-05    导演:中岛哲也    编剧:中岛哲也 / 凑佳苗    主演:松隆子 / 冈田将生 / 木村佳乃 / 西井幸人 / 桥本爱 / 更多...    类型:/剧情/惊悚    评论数::562674    五星比例:50.7%    四星比例:37.7%    三星比例:9.9%    二星比例:1.1%    一星比例:0.5%    
名字:大鱼    分数:8.8    制片国家:美国    上映日期:2003-12-04    导演:蒂姆·波顿    编剧:Daniel Wallace / 约翰·奥古斯特    主演:伊万·麦克格雷格 / 阿尔伯特·芬尼 / 比利·克鲁德普 / 杰西卡·兰格 / 海伦娜·伯翰·卡特 / 更多...    类型:/剧情/家庭/奇幻/冒险    评论数::449800    五星比例:51.4%    四星比例:37.7%    三星比例:9.9%    二星比例:0.8%    一星比例:0.2%    
名字:幸福终点站    分数:8.8    制片国家:美国    上映日期:2005-01-14    导演:史蒂文·斯皮尔伯格    编剧:安德鲁·尼科尔 / 萨沙·杰瓦西 / 杰夫·内桑森    主演:汤姆·汉克斯 / 凯瑟琳·泽塔-琼斯 / 斯坦利·图齐 / 齐·麦克布赖德 / 迭戈·卢纳 / 更多...    类型:/剧情/喜剧/爱情    评论数::421571    五星比例:50.6%    四星比例:39.9%    三星比例:8.8%    二星比例:0.5%    一星比例:0.1%    
名字:阳光姐妹淘    分数:8.8    制片国家:韩国    上映日期:2011-05-04    导演:姜炯哲    编剧:姜炯哲 / 李炳宪    主演:沈恩京 / 闵孝琳 / 姜素拉 / 南宝拉 / 陈熙琼 / 更多...    类型:/剧情/喜剧    评论数::485114    五星比例:51.6%    四星比例:37.8%    三星比例:9.7%    二星比例:0.8%    一星比例:0.2%    
名字:完美的世界    分数:9.1    制片国家:美国    上映日期:1993-11-24    导演:克林特·伊斯特伍德    编剧:约翰·李·汉考克    主演:凯文·科斯特纳 / 劳拉·邓恩 / 克林特·伊斯特伍德 / T·J·劳瑟 / 基斯·斯扎拉巴基克    类型:/剧情/犯罪    评论数::207821    五星比例:63.1%    四星比例:30.7%    三星比例:5.6%    二星比例:0.4%    一星比例:0.1%    
名字:射雕英雄传之东成西就    分数:8.7    制片国家:中国香港    上映日期:1993-02-05    导演:刘镇伟    编剧:刘镇伟    主演:梁朝伟 / 林青霞 / 张国荣 / 叶玉卿 / 张学友 / 更多...    类型:/喜剧/奇幻/武侠/古装    评论数::504304    五星比例:53.2%    四星比例:33.3%    三星比例:11.4%    二星比例:1.5%    一星比例:0.6%    
名字:恐怖直播    分数:8.8    制片国家:韩国    上映日期:2013-07-31    导演:金秉祐    编剧:金秉祐    主演:河正宇 / 李璟荣 / 全慧珍 / 李大卫    类型:/剧情/悬疑/犯罪    评论数::498083    五星比例:48.8%    四星比例:41.0%    三星比例:9.4%    二星比例:0.6%    一星比例:0.2%    
名字:哈利·波特与阿兹卡班的囚徒    分数:8.7    制片国家:英国 / 美国    上映日期:2004-09-10    导演:阿方索·卡隆    编剧:史蒂夫·克洛夫斯 / J·K·罗琳    主演:丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 加里·奥德曼 / 朱丽·沃特斯 / 更多...    类型:/奇幻/冒险    评论数::461670    五星比例:49.4%    四星比例:39.5%    三星比例:10.5%    二星比例:0.5%    一星比例:0.1%    
名字:天书奇谭    分数:9.2    制片国家:中国大陆    上映日期:1983(中国大陆)    导演:王树忱 / 钱运达    编剧:王树忱 / 包蕾    主演:丁建华 / 毕克 / 苏秀 / 程晓桦 / 施融 / 更多...    类型:/动画/奇幻    评论数::172233    五星比例:66.9%    四星比例:27.0%    三星比例:5.6%    二星比例:0.4%    一星比例:0.1%    
名字:怪兽电力公司    分数:8.7    制片国家:美国    上映日期:2001-11-02    导演:彼特·道格特 / 大卫·斯沃曼 / 李·昂克里奇    编剧:安德鲁·斯坦顿 / 丹尼尔·吉尔森 / 罗伯特·L·贝尔德 / 瑞特·里斯 / 乔纳森·罗伯特 / 彼特·道格特 / 杰夫·皮金 / 吉尔·卡尔顿 / 拉夫·埃格尔斯顿    主演:约翰·古德曼 / 比利·克里斯托 / 玛丽·吉布斯 / 史蒂夫·布西密 / 詹姆斯·柯本 / 更多...    类型:/喜剧/动画/儿童/奇幻/冒险    评论数::502579    五星比例:46.7%    四星比例:42.8%    三星比例:10.0%    二星比例:0.4%    一星比例:0.1%    
名字:神偷奶爸    分数:8.6    制片国家:美国 / 法国    上映日期:2010-06-20    导演:皮埃尔·柯芬 / 克里斯·雷纳德    编剧:肯·道里欧 / 塞尔希奥·巴勃罗斯 / 辛科·保罗    主演:史蒂夫·卡瑞尔 / 杰森·席格尔 / 拉塞尔·布兰德 / 朱莉·安德鲁斯 / 威尔·阿奈特 / 更多...    类型:/喜剧/动画/冒险    评论数::757360    五星比例:43.0%    四星比例:44.9%    三星比例:11.4%    二星比例:0.6%    一星比例:0.1%    
名字:玩具总动员3    分数:8.8    制片国家:美国    上映日期:2010-06-16    导演:李·昂克里奇    编剧:迈克尔·阿恩特 / 约翰·拉塞特 / 安德鲁·斯坦顿 / 李·昂克里奇    主演:汤姆·汉克斯 / 蒂姆·艾伦 / 琼·库萨克 / 尼德·巴蒂 / 唐·里克斯 / 更多...    类型:/喜剧/动画/奇幻/冒险    评论数::389269    五星比例:53.0%    四星比例:36.8%    三星比例:9.6%    二星比例:0.5%    一星比例:0.1%    
名字:傲慢与偏见    分数:8.6    制片国家:法国 / 英国 / 美国    上映日期:2005-09-16    导演:乔·赖特    编剧:简·奥斯汀 / 黛博拉·莫盖茨    主演:凯拉·奈特莉 / 马修·麦克费登 / 唐纳德·萨瑟兰 / 布兰达·布莱斯 / 凯瑞·穆里根 / 更多...    类型:/剧情/爱情    评论数::598176    五星比例:45.7%    四星比例:41.6%    三星比例:11.6%    二星比例:0.9%    一星比例:0.2%    
名字:时空恋旅人    分数:8.8    制片国家:英国    上映日期:2013-09-04    导演:理查德·柯蒂斯    编剧:理查德·柯蒂斯    主演:多姆纳尔·格里森 / 瑞秋·麦克亚当斯 / 比尔·奈伊 / 莉迪亚·威尔逊 / 琳赛·邓肯 / 更多...    类型:/喜剧/爱情/奇幻    评论数::437297    五星比例:50.4%    四星比例:37.9%    三星比例:10.8%    二星比例:0.8%    一星比例:0.2%    
名字:教父3    分数:8.9    制片国家:美国    上映日期:1990-12-25    导演:弗朗西斯·福特·科波拉    编剧:马里奥·普佐 / 弗朗西斯·福特·科波拉    主演:阿尔·帕西诺 / 黛安·基顿 / 塔莉娅·夏尔 / 安迪·加西亚 / 埃里·瓦拉赫 / 更多...    类型:/剧情/犯罪    评论数::269995    五星比例:56.4%    四星比例:34.5%    三星比例:8.3%    二星比例:0.6%    一星比例:0.2%    
名字:血战钢锯岭    分数:8.7    制片国家:澳大利亚 / 美国    上映日期:2016-12-08    导演:梅尔·吉布森    编剧:安德鲁·奈特 / 罗伯特·申坎    主演:安德鲁·加菲尔德 / 萨姆·沃辛顿 / 文斯·沃恩 / 雨果·维文 / 卢克·布雷西 / 更多...    类型:/剧情/传记/历史/战争    评论数::624102    五星比例:46.1%    四星比例:42.1%    三星比例:10.6%    二星比例:0.9%    一星比例:0.2%    
名字:釜山行    分数:8.5    制片国家:韩国    上映日期:2016-05-13    导演:延尚昊    编剧:延尚昊    主演:孔刘 / 郑有美 / 马东锡 / 金秀安 / 金义城 / 更多...    类型:/动作/惊悚/灾难    评论数::897955    五星比例:41.8%    四星比例:45.3%    三星比例:11.7%    二星比例:0.9%    一星比例:0.3%    
名字:哈利·波特与密室    分数:8.7    制片国家:美国 / 英国 / 德国    上映日期:2003-01-24    导演:克里斯·哥伦布    编剧:史蒂夫·克洛夫斯 / J·K·罗琳    主演:丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 汤姆·费尔顿 / 理查德·格雷弗斯 / 更多...    类型:/奇幻/冒险    评论数::484003    五星比例:46.8%    四星比例:41.7%    三星比例:10.9%    二星比例:0.6%    一星比例:0.1%    
名字:哪吒闹海    分数:9.1    制片国家:中国大陆    上映日期:1979-05-19    导演:严定宪 / 王树忱 / 徐景达    编剧:王树忱    主演:梁正晖 / 邱岳峰 / 毕克 / 富润生 / 尚华 / 更多...    类型:/动画/奇幻/冒险    评论数::193154    五星比例:62.7%    四星比例:29.8%    三星比例:6.9%    二星比例:0.4%    一星比例:0.1%    
名字:被解救的姜戈    分数:8.7    制片国家:美国    上映日期:2013-05-12    导演:昆汀·塔伦蒂诺    编剧:昆汀·塔伦蒂诺    主演:杰米·福克斯 / 莱昂纳多·迪卡普里奥 / 克里斯托弗·瓦尔兹 / 塞缪尔·杰克逊 / 凯丽·华盛顿 / 更多...    类型:/剧情/动作/西部/冒险    评论数::468750    五星比例:48.2%    四星比例:41.5%    三星比例:9.5%    二星比例:0.6%    一星比例:0.2%    
名字:风之谷    分数:8.9    制片国家:日本    上映日期:1992-05(中国    导演:宫崎骏    编剧:宫崎骏    主演:岛本须美 / 松田洋治 / 榊原良子 / 辻村真人 / 京田尚子 / 更多...    类型:/动画/奇幻/冒险    评论数::295292    五星比例:53.8%    四星比例:36.5%    三星比例:9.0%    二星比例:0.5%    一星比例:0.1%    
名字:喜宴    分数:8.9    制片国家:中国台湾 / 美国    上映日期:1993-02(柏林    导演:李安    编剧:李安 / 冯光远 / 詹姆斯·夏慕斯    主演:赵文瑄 / 郎雄 / 归亚蕾 / 金素梅 / 米切尔·利希藤斯坦    类型:/剧情/喜剧/爱情/同性/家庭    评论数::261521    五星比例:53.5%    四星比例:40.0%    三星比例:6.2%    二星比例:0.3%    一星比例:0.1%    
名字:电锯惊魂    分数:8.7    制片国家:美国    上映日期:2004-01-19    导演:温子仁    编剧:温子仁 / 雷·沃纳尔    主演:雷·沃纳尔 / 加利·艾尔维斯 / 丹尼·格洛弗 / 肯·梁 / 迪娜·迈耶 / 更多...    类型:/悬疑/惊悚/恐怖    评论数::395411    五星比例:50.8%    四星比例:37.3%    三星比例:10.6%    二星比例:0.9%    一星比例:0.4%    
名字:七武士    分数:9.3    制片国家:日本    上映日期:1954-04-26    导演:黑泽明    编剧:黑泽明 / 桥本忍 / 小国英雄    主演:三船敏郎 / 志村乔 / 津岛惠子 / 岛崎雪子 / 藤原釜足 / 更多...    类型:/剧情/动作/冒险    评论数::146685    五星比例:69.4%    四星比例:25.0%    三星比例:4.9%    二星比例:0.4%    一星比例:0.2%    
名字:一个叫欧维的男人决定去死    分数:8.9    制片国家:瑞典    上映日期:2015-12-25    导演:汉内斯·赫尔姆    编剧:弗雷德里克·巴克曼 / 汉内斯·赫尔姆    主演:罗夫·拉斯加德 / 巴哈·帕斯 / 托比亚斯·阿姆博瑞 / 菲利普·伯格 / 安娜-莱娜·布伦丁 / 更多...    类型:/剧情    评论数::309899    五星比例:52.2%    四星比例:39.2%    三星比例:8.0%    二星比例:0.5%    一星比例:0.1%    
名字:我是山姆    分数:8.9    制片国家:美国    上映日期:2001-12-03    导演:杰茜·尼尔森    编剧:杰茜·尼尔森 / 克里斯汀·约翰逊    主演:西恩·潘 / 达科塔·范宁 / 米歇尔·菲佛 / 黛安·韦斯特 / 洛雷塔·迪瓦恩 / 更多...    类型:/剧情/家庭    评论数::239201    五星比例:55.8%    四星比例:36.3%    三星比例:7.4%    二星比例:0.4%    一星比例:0.1%    
名字:英雄本色    分数:8.7    制片国家:中国香港    上映日期:1986-08-02    导演:吴宇森    编剧:陈庆嘉 / 吴宇森 / 梁淑华    主演:周润发 / 狄龙 / 张国荣 / 朱宝意 / 李子雄 / 更多...    类型:/剧情/动作/犯罪    评论数::395312    五星比例:45.5%    四星比例:43.0%    三星比例:10.9%    二星比例:0.5%    一星比例:0.1%    
名字:上帝之城    分数:9.0    制片国家:巴西 / 法国    上映日期:2002-05-18    导演:费尔南多·梅里尔斯 / 卡迪亚·兰德    编剧:保罗·林斯 / 布罗里欧·曼托伐尼    主演:亚历桑德雷·罗德里格斯 / 莱安德鲁·菲尔米诺 / 菲利佩·哈根森 / 道格拉斯·席尔瓦 / 乔纳森·哈根森 / 更多...    类型:/剧情/犯罪    评论数::242857    五星比例:56.4%    四星比例:35.5%    三星比例:7.4%    二星比例:0.5%    一星比例:0.2%    
名字:头号玩家    分数:8.6    制片国家:美国    上映日期:2018-03-30    导演:史蒂文·斯皮尔伯格    编剧:扎克·佩恩 / 恩斯特·克莱恩    主演:泰伊·谢里丹 / 奥利维亚·库克 / 本·门德尔森 / 马克·里朗斯 / 丽娜·维特 / 更多...    类型:/动作/科幻/冒险    评论数::1086464    五星比例:48.2%    四星比例:38.0%    三星比例:12.1%    二星比例:1.2%    一星比例:0.4%    
名字:谍影重重3    分数:8.8    制片国家:美国 / 德国    上映日期:2007-11-15    导演:保罗·格林格拉斯    编剧:托尼·吉尔罗伊 / 乔治·诺非 / 斯科特·Z·本恩斯    主演:马特·达蒙 / 朱丽娅·斯蒂尔斯 / 大卫·斯特雷泽恩 / 斯科特·格伦 / 帕迪·康斯戴恩 / 更多...    类型:/动作/悬疑/惊悚    评论数::332704    五星比例:50.9%    四星比例:39.2%    三星比例:9.4%    二星比例:0.4%    一星比例:0.1%    
名字:疯狂原始人    分数:8.7    制片国家:美国    上映日期:2013-04-20    导演:柯克·德·米科 / 克里斯·桑德斯    编剧:克里斯·桑德斯 / 柯克·德·米科 / 约翰·克立斯    主演:尼古拉斯·凯奇 / 艾玛·斯通 / 瑞恩·雷诺兹 / 凯瑟琳·基纳 / 克萝丽丝·利奇曼 / 更多...    类型:/喜剧/动画/冒险    评论数::670721    五星比例:46.2%    四星比例:41.4%    三星比例:11.6%    二星比例:0.7%    一星比例:0.1%    
名字:岁月神偷    分数:8.7    制片国家:中国香港 / 中国大陆    上映日期:2010-03-11    导演:罗启锐    编剧:罗启锐 / 张婉婷    主演:吴君如 / 任达华 / 钟绍图 / 李治廷 / 蔡颖恩 / 更多...    类型:/剧情/家庭    评论数::483250    五星比例:48.0%    四星比例:40.1%    三星比例:10.9%    二星比例:0.8%    一星比例:0.2%    
名字:纵横四海    分数:8.8    制片国家:中国香港    上映日期:1991-02-02    导演:吴宇森    编剧:吴宇森 / 高志森 / 秦小珍    主演:周润发 / 张国荣 / 钟楚红 / 朱江 / 曾江 / 更多...    类型:/剧情/喜剧/动作/犯罪    评论数::315412    五星比例:51.0%    四星比例:39.0%    三星比例:9.2%    二星比例:0.6%    一星比例:0.1%    
名字:三块广告牌    分数:8.7    制片国家:美国 / 英国    上映日期:2018-03-02    导演:马丁·麦克唐纳    编剧:马丁·麦克唐纳    主演:弗兰西斯·麦克多蒙德 / 伍迪·哈里森 / 山姆·洛克威尔 / 艾比·考尼什 / 卢卡斯·赫奇斯 / 更多...    类型:/剧情/犯罪    评论数::646488    五星比例:46.4%    四星比例:43.3%    三星比例:9.4%    二星比例:0.7%    一星比例:0.2%    
名字:卢旺达饭店    分数:8.9    制片国家:英国 / 南非 / 意大利    上映日期:2004-09-11    导演:特瑞·乔治    编剧:凯尔·皮尔森 / 特瑞·乔治    主演:唐·钱德尔 / 苏菲·奥康内多 / 华金·菲尼克斯 / 尼克·诺特 / 哈基姆·凯-卡西姆 / 更多...    类型:/剧情/传记/历史/战争    评论数::235156    五星比例:54.4%    四星比例:38.5%    三星比例:6.7%    二星比例:0.3%    一星比例:0.1%    
名字:达拉斯买家俱乐部    分数:8.8    制片国家:美国    上映日期:2013-09-07    导演:让-马克·瓦雷    编剧:克莱格·鲍登 / 梅丽莎·沃雷克    主演:马修·麦康纳 / 詹妮弗·加纳 / 杰瑞德·莱托 / 斯蒂夫·扎恩 / 达拉斯·罗伯特斯 / 更多...    类型:/剧情/同性/传记    评论数::349252    五星比例:48.5%    四星比例:43.2%    三星比例:7.8%    二星比例:0.4%    一星比例:0.1%    
名字:未麻的部屋    分数:9.0    制片国家:日本    上映日期:1997-07(加拿    导演:今敏    编剧:村井贞之 / 竹内义和    主演:岩男润子 / 松本梨香 / 辻亲八 / 大仓正章 / 秋元羊介 / 更多...    类型:/动画/惊悚/奇幻    评论数::215563    五星比例:57.9%    四星比例:34.2%    三星比例:7.1%    二星比例:0.5%    一星比例:0.2%    
名字:心迷宫    分数:8.7    制片国家:中国大陆    上映日期:2015-10-16    导演:忻钰坤    编剧:忻钰坤 / 冯元良 / 鲁妮凡    主演:霍卫民 / 王笑天 / 罗芸 / 杨瑜珍 / 孙黎 / 更多...    类型:/剧情/悬疑/犯罪    评论数::382238    五星比例:46.7%    四星比例:43.7%    三星比例:8.6%    二星比例:0.7%    一星比例:0.2%    
名字:花样年华    分数:8.7    制片国家:中国香港    上映日期:2000-09-29    导演:王家卫    编剧:王家卫    主演:梁朝伟 / 张曼玉 / 潘迪华 / 萧炳林 / 张耀扬 / 更多...    类型:/剧情/爱情    评论数::445306    五星比例:46.2%    四星比例:42.4%    三星比例:10.6%    二星比例:0.7%    一星比例:0.2%    
名字:记忆碎片    分数:8.6    制片国家:美国    上映日期:2000-09-05    导演:克里斯托弗·诺兰    编剧:克里斯托弗·诺兰 / 乔纳森·诺兰    主演:盖·皮尔斯 / 凯瑞-安·莫斯 / 乔·潘托里亚诺 / 小马克·布恩 / 拉什·费加 / 更多...    类型:/剧情/悬疑/惊悚/犯罪    评论数::482000    五星比例:45.8%    四星比例:42.1%    三星比例:10.9%    二星比例:0.9%    一星比例:0.3%    
名字:模仿游戏    分数:8.7    制片国家:英国 / 美国    上映日期:2015-07-21    导演:莫滕·泰杜姆    编剧:格拉汉姆·摩尔 / 安德鲁·霍奇斯    主演:本尼迪克特·康伯巴奇 / 凯拉·奈特莉 / 马修·古迪 / 罗里·金尼尔 / 艾伦·里奇 / 更多...    类型:/剧情/同性/传记/战争    评论数::472774    五星比例:46.6%    四星比例:42.6%    三星比例:10.1%    二星比例:0.5%    一星比例:0.1%    
名字:黑客帝国3：矩阵革命    分数:8.8    制片国家:美国 / 澳大利亚    上映日期:2003-11-05    导演:莉莉·沃卓斯基 / 拉娜·沃卓斯基    编剧:莉莉·沃卓斯基 / 拉娜·沃卓斯基    主演:基努·里维斯 / 劳伦斯·菲什伯恩 / 凯瑞-安·莫斯 / 雨果·维文 / 贾达·萍克·史密斯 / 更多...    类型:/动作/科幻    评论数::328609    五星比例:51.8%    四星比例:36.4%    三星比例:10.6%    二星比例:0.9%    一星比例:0.2%    
名字:你的名字。    分数:8.4    制片国家:日本    上映日期:2016-12-02    导演:新海诚    编剧:新海诚    主演:神木隆之介 / 上白石萌音 / 长泽雅美 / 市原悦子 / 成田凌 / 更多...    类型:/剧情/爱情/动画    评论数::1070694    五星比例:42.5%    四星比例:39.1%    三星比例:16.3%    二星比例:1.7%    一星比例:0.4%    
名字:荒蛮故事    分数:8.8    制片国家:阿根廷 / 西班牙    上映日期:2014-05-17    导演:达米安·斯兹弗隆    编剧:达米安·斯兹弗隆    主演:达里奥·格兰迪内蒂 / 玛丽娅·玛努尔 / 莫妮卡·比利亚 / 丽塔·科尔泰塞 / 胡丽叶塔·泽尔贝伯格 / 更多...    类型:/剧情/喜剧/犯罪    评论数::328392    五星比例:49.1%    四星比例:41.7%    三星比例:8.5%    二星比例:0.6%    一星比例:0.2%    
名字:新世界    分数:8.8    制片国家:韩国    上映日期:2013-02-21    导演:朴勋政    编剧:朴勋政    主演:李政宰 / 崔岷植 / 黄政民 / 宋智孝 / 朴圣雄 / 更多...    类型:/剧情/犯罪    评论数::270898    五星比例:51.7%    四星比例:39.4%    三星比例:8.2%    二星比例:0.5%    一星比例:0.2%    
名字:忠犬八公物语    分数:9.2    制片国家:日本    上映日期:1987-08-01    导演:神山征二郎    编剧:新藤兼人    主演:山本圭 / 井川比佐志 / 片桐入 / 仲代达矢 / 春川真澄 / 更多...    类型:/剧情    评论数::145257    五星比例:65.4%    四星比例:28.4%    三星比例:5.7%    二星比例:0.4%    一星比例:0.1%    
名字:爆裂鼓手    分数:8.7    制片国家:美国    上映日期:2014-01-16    导演:达米恩·查泽雷    编剧:达米恩·查泽雷    主演:迈尔斯·特勒 / J·K·西蒙斯 / 保罗·雷瑟 / 梅莉莎·班诺伊 / 奥斯汀·斯托维尔 / 更多...    类型:/剧情/音乐    评论数::435528    五星比例:47.1%    四星比例:40.6%    三星比例:10.9%    二星比例:1.0%    一星比例:0.4%    
名字:萤火虫之墓    分数:8.7    制片国家:日本    上映日期:1988-04-16    导演:高畑勋    编剧:高畑勋 / 野坂昭如    主演:辰己努 / 白石绫乃 / 志乃原良子 / 山口朱美 / 端田宏三    类型:/剧情/动画/战争    评论数::338593    五星比例:54.1%    四星比例:33.0%    三星比例:10.0%    二星比例:1.6%    一星比例:1.3%    
名字:贫民窟的百万富翁    分数:8.6    制片国家:英国    上映日期:2009-03-26    导演:丹尼·博伊尔 / 洛芙琳·坦丹    编剧:西蒙·博福伊 / 维卡斯·史瓦卢普    主演:戴夫·帕特尔 / 沙鲁巴·舒克拉 / 亚尼·卡普 / 拉詹德拉纳斯·祖特施 / 吉尼瓦·塔瓦尔 / 更多...    类型:/剧情/爱情    评论数::601122    五星比例:42.9%    四星比例:44.7%    三星比例:11.6%    二星比例:0.7%    一星比例:0.2%    
名字:真爱至上    分数:8.6    制片国家:英国 / 美国 / 法国    上映日期:2003-09-07    导演:理查德·柯蒂斯    编剧:理查德·柯蒂斯    主演:休·格兰特 / 科林·费尔斯 / 艾玛·汤普森 / 凯拉·奈特莉 / 连姆·尼森 / 更多...    类型:/剧情/喜剧/爱情    评论数::557167    五星比例:46.2%    四星比例:38.5%    三星比例:13.8%    二星比例:1.2%    一星比例:0.3%    
名字:东邪西毒    分数:8.6    制片国家:中国香港 / 中国台湾    上映日期:1994-09-17    导演:王家卫    编剧:王家卫 / 金庸    主演:张国荣 / 林青霞 / 梁朝伟 / 张学友 / 张曼玉 / 更多...    类型:/剧情/动作/爱情/武侠/古装    评论数::464576    五星比例:47.6%    四星比例:38.7%    三星比例:12.0%    二星比例:1.3%    一星比例:0.4%    
名字:头脑特工队    分数:8.7    制片国家:美国    上映日期:2015-10-06    导演:彼特·道格特 / 罗纳尔多·德尔·卡门    编剧:彼特·道格特 / 罗纳尔多·德尔·卡门 / 梅格·勒福夫 / 乔什·库雷 / 迈克尔·阿恩特 / 西蒙·里奇 / 鲍勃·彼德森 / 比尔·哈德尔 / 艾米·波勒    主演:艾米·波勒 / 菲利丝·史密斯 / 理查德·坎德 / 比尔·哈德尔 / 刘易斯·布莱克 / 更多...    类型:/喜剧/动画/冒险    评论数::449808    五星比例:49.8%    四星比例:37.6%    三星比例:11.5%    二星比例:0.9%    一星比例:0.2%    
名字:黑天鹅    分数:8.6    制片国家:美国    上映日期:2010-09-01    导演:达伦·阿伦诺夫斯基    编剧:安德雷斯·海因斯 / 马克·海曼 / 约翰·J·麦克劳克林    主演:娜塔莉·波特曼 / 米拉·库尼斯 / 文森特·卡索 / 芭芭拉·赫希 / 薇诺娜·瑞德 / 更多...    类型:/剧情/惊悚    评论数::664234    五星比例:42.0%    四星比例:45.3%    三星比例:11.6%    二星比例:0.8%    一星比例:0.2%    
名字:海街日记    分数:8.8    制片国家:日本    上映日期:2015-05-14    导演:是枝裕和    编剧:是枝裕和 / 吉田秋生    主演:绫濑遥 / 长泽雅美 / 夏帆 / 广濑铃 / 大竹忍 / 更多...    类型:/剧情/家庭    评论数::314009    五星比例:49.1%    四星比例:41.6%    三星比例:8.7%    二星比例:0.5%    一星比例:0.1%    
名字:惊魂记    分数:9.0    制片国家:美国    上映日期:1960-06-16    导演:阿尔弗雷德·希区柯克    编剧:约瑟夫·斯蒂凡诺 / 罗伯特·布洛克    主演:安东尼·博金斯 / 维拉·迈尔斯 / 约翰·加文 / 珍妮特·利 / 马丁·鲍尔萨姆 / 更多...    类型:/悬疑/惊悚/恐怖    评论数::189351    五星比例:56.9%    四星比例:36.1%    三星比例:6.4%    二星比例:0.4%    一星比例:0.2%    
